id,link,modelo,version,precio,ciudad,km,año,ESTADO,UBICACIÓN,PLACA,TIPO DE CAJA,COMBUSTIBLE,CILINDRAJE,COLOR,AIRBAGS,PUERTAS,DIRECCIÓN,
e8803b2a-3520-4b29-9b05-afab93bc6423,https://www.carroya.com/detalle/usado/mazda/cx-30/2020/floridablanca/e8803b2a-3520-4b29-9b05-afab93bc6423,Mazda CX-30,Touring 2.0 Suv Automatico 4x2,$100.000.000,Floridablanca,42.000 km,2020,usado,Floridablanca,**0 Bogota,Automática,Gasolina,2.000,Gris,,,,
3efdf8bd-4e73-4a21-9764-54c539e56fd2,https://www.carroya.com/detalle/usado/mazda/2/2017/cartagena/3efdf8bd-4e73-4a21-9764-54c539e56fd2,Mazda 2,1.5 Sport Grand Touring Aut.,$61.000.000,Cartagena,86.000 km,2017,usado,Cartagena,**9 Bogota,Automática,Gasolina,1.600,Azul,,,,
cff74177-c7b0-48d5-9aba-bef5cf3b4038,https://www.carroya.com/detalle/usado/mazda/3-all-new/2011/ibague/cff74177-c7b0-48d5-9aba-bef5cf3b4038,Mazda 3 All New,1.6 Sedan Mecanico,$38.000.000,Ibague,145.000 km,2011,usado,Ibague,**6 Ibague,Mecánica,Gasolina,1.600,Rojo,,,,
2842f4e7-e8e2-4f5a-9c64-687587174ab8,https://www.carroya.com/detalle/usado/mazda/cx-5/2018/bogota/2842f4e7-e8e2-4f5a-9c64-687587174ab8,Mazda CX-5,2.5 AWD Grand Touring,$120.000.000,Bogota,45.000 km,2018,usado,Bogota,**0 Bogota,Automática,Gasolina,25,Rojo,,,,
ec9c27a0-cbb9-4a30-bdb5-9ec07e6f4210,https://www.carroya.com/detalle/usado/mazda/cx-30/2022/bogota/ec9c27a0-cbb9-4a30-bdb5-9ec07e6f4210,Mazda CX-30,Grand Touring 2.0 Suv Automatico 4x2,$110.000.000,Bogota,17.000 km,2022,usado,Bogota,**9 Bogota,Automática,Gasolina,20,Rojo,,null,,
d3b696f2-d40c-4a9e-9c56-ea75cc4a8051,https://www.carroya.com/detalle/usado/mazda/cx-3/2020/cali/d3b696f2-d40c-4a9e-9c56-ea75cc4a8051,Mazda CX-3,Touring Aut,$85.000.000,Cali,44.000 km,2020,usado,Cali,**4 Bogota,Automática,Gasolina,2.000,Gris,,5,,
fdf08f36-a958-4b73-b9f9-479ab548205d,https://www.carroya.com/detalle/usado/mazda/2/2020/envigado/fdf08f36-a958-4b73-b9f9-479ab548205d,Mazda 2,1.5 Sedan Aut,$66.000.000,Envigado,44.000 km,2020,usado,Envigado,**5 Envigado,Automática,Gasolina,0,Blanco,,,,
600653a8-d57a-4313-8c0a-1cd3e0935b24,https://www.carroya.com/detalle/usado/mazda/2/2017/barranquilla/600653a8-d57a-4313-8c0a-1cd3e0935b24,Mazda 2,Sport Touring 1.5 Hatchback Automatico,$54.000.000,Barranquilla,63.000 km,2017,usado,Barranquilla,**5 Barranquilla,Automática,Gasolina,15,Rojo,,,,
e7512648-e9a0-4228-924c-1080be9d344b,https://www.carroya.com/detalle/usado/mazda/bt-50/2015/bogota/e7512648-e9a0-4228-924c-1080be9d344b,Mazda BT-50,2200 Chasis 4x2,$65.000.000,Bogota,153.000 km,2015,usado,Bogota,**1 Bogota,Mecánica,Gasolina,22,Blanco,,,,
17cca8ef-3227-4545-abb0-67cc68175294,https://www.carroya.com/detalle/usado/mazda/cx-30/2022/neiva/17cca8ef-3227-4545-abb0-67cc68175294,Mazda CX-30,Grand Touring 2.0 Suv Automatico 4x2,$110.000.000,Neiva,32.000 km,2022,usado,Neiva,**7 Neiva,Automática,Gasolina,2.000,Gris,,null,,
b4c75a2b-e71c-498e-a332-9296556851f8,https://www.carroya.com/detalle/usado/mazda/3-all-new/2012/cali/b4c75a2b-e71c-498e-a332-9296556851f8,Mazda 3 All New,1.6 Sedan Automatico,$40.000.000,Cali,136.400 km,2012,usado,Cali,**1 Cali,Automática,Gasolina,1.600,Gris,,,,
e1a6cc3f-d6a1-4d2d-a5d3-7029e0b178e0,https://www.carroya.com/detalle/usado/mazda/cx-5/2023/bucaramanga/e1a6cc3f-d6a1-4d2d-a5d3-7029e0b178e0,Mazda CX-5,2.0 4x4 Touring Aut,$131.000.000,Bucaramanga,8.300 km,2023,usado,Bucaramanga,**0 Villa del rosario,Automática,Gasolina,2.000,Rojo,,,,
63c8bae9-1ed4-48fd-b21a-b9b8d6535b65,https://www.carroya.com/detalle/usado/mazda/3/2018/bogota/63c8bae9-1ed4-48fd-b21a-b9b8d6535b65,Mazda 3,Skyactiv Grand Touring Sport Aut,$80.000.000,Bogota,65.341 km,2018,usado,Bogota,**0 Bogota,Automática,Gasolina,1.998,Blanco,,null,,
fe9e59fd-3f55-4a8c-b4b3-b0300825f546,https://www.carroya.com/detalle/usado/mazda/bt-50/2011/bogota/fe9e59fd-3f55-4a8c-b4b3-b0300825f546,Mazda BT-50,2600 Chasis 4X4,$60.000.000,Bogota,180.000 km,2011,usado,Bogota,**7 Bogota,Mecánica,Gasolina,2.600,Gris,,,,
77929662-41a1-4e87-8ab9-0fe79c45a4f3,https://www.carroya.com/detalle/usado/mazda/3/2020/armenia/77929662-41a1-4e87-8ab9-0fe79c45a4f3,Mazda 3,2.0 Sedan Touring Aut,$77.000.000,Armenia,49.000 km,2020,usado,Armenia,**9 Armenia,Automática,Gasolina,20,Rojo,,,,
ca2b5466-a300-47ed-b0b2-b1472b22d893,https://www.carroya.com/detalle/usado/mazda/3/2016/envigado/ca2b5466-a300-47ed-b0b2-b1472b22d893,Mazda 3,2.0 Grand Touring Aut,$61.500.000,Envigado,80.000 km,2016,usado,Envigado,**1 Manizales,Automática,Gasolina,2.000,Rojo,,,,
669ef4e3-141c-4b2e-8688-8d142869a633,https://www.carroya.com/detalle/usado/mazda/cx-5/2015/palmira/669ef4e3-141c-4b2e-8688-8d142869a633,Mazda CX-5,2.0 4x4 Touring Aut,$69.000.000,Palmira,138.000 km,2015,usado,Palmira,**4 Bogota,Automática,Gasolina,2.000,Negro,,4,,
68c8a651-e9fa-4560-b1a3-4a891b4c4a29,https://www.carroya.com/detalle/usado/mazda/cx-5/2017/envigado/68c8a651-e9fa-4560-b1a3-4a891b4c4a29,Mazda CX-5,2.0 4x2 Prime Aut,$74.800.000,Envigado,76.000 km,2017,usado,Envigado,**4 Envigado,Automática,Gasolina,2.000,Gris,,5,,
41ca6392-20b0-4ff4-b218-ea5739364465,https://www.carroya.com/detalle/usado/mazda/3/2018/medellin/41ca6392-20b0-4ff4-b218-ea5739364465,Mazda 3,2.0 Sedan Touring Aut,$58.000.000,Medellin,45.000 km,2018,usado,Medellin,**8 Medellin,Automática,Gasolina,20,Rojo,,,,
3384caee-12cf-4926-b6e0-476df2fe8eea,https://www.carroya.com/detalle/usado/mazda/2/2017/pasto/3384caee-12cf-4926-b6e0-476df2fe8eea,Mazda 2,Sport Skyactiv Touring,$54.000.000,Pasto,81.000 km,2017,usado,Pasto,**5 Cali,Mecánica,Gasolina,15,Blanco,,5,,
6bf89780-d41f-44b1-8549-f5364b4c129d,https://www.carroya.com/detalle/usado/mazda/3/2018/bogota/6bf89780-d41f-44b1-8549-f5364b4c129d,Mazda 3,Skyactiv Grand Touring Sedan,$79.400.000,Bogota,65.341 km,2018,usado,Bogota,**0 Bogota,Automática,Gasolina,1.998,Blanco,,null,,
3bb3f004-402a-4b4f-8318-4a590808b972,https://www.carroya.com/detalle/usado/mazda/mpv/1993/bogota/3bb3f004-402a-4b4f-8318-4a590808b972,Mazda MPV,2.0,$18.000.000,Bogota,200.000 km,1993,usado,Bogota,**7 Bogota,Automática,Gasolina,3.000,Rojo,,,,
98ece365-b3fc-4241-82c2-b25a043c91e3,https://www.carroya.com/detalle/usado/mazda/2/2020/cali/98ece365-b3fc-4241-82c2-b25a043c91e3,Mazda 2,1.5 Sport Touring Aut,$64.100.000,Cali,88.000 km,2020,usado,Cali,**7 Cali,Automática,Gasolina,1.500,Gris,,,,
88a5ca7d-98af-4416-aea4-f636b54456e1,https://www.carroya.com/detalle/usado/mazda/cx-5/2018/medellin/88a5ca7d-98af-4416-aea4-f636b54456e1,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$95.500.000,Medellin,57.000 km,2018,usado,Medellin,**2 Envigado,Automática,Gasolina,2.000,Gris,,5,,
fb2ca746-d238-4e91-94a9-125396b5f78b,https://www.carroya.com/detalle/usado/mazda/6/2017/cali/fb2ca746-d238-4e91-94a9-125396b5f78b,Mazda 6,2.5L Grand Touring LX,$73.900.000,Cali,84.000 km,2017,usado,Cali,**6 Envigado,Secuencial,Gasolina,2.500,Blanco,,4,,
d54f04d8-e156-4239-8541-35f28986cad2,https://www.carroya.com/detalle/usado/mazda/2/2017/bogota/d54f04d8-e156-4239-8541-35f28986cad2,Mazda 2,Touring Aut,$59.300.000,Bogota,35.000 km,2017,usado,Bogota,**9 Bogota,Automática,Gasolina,1.499,Rojo,,5,,
83ad707e-169c-4271-8b16-afb827f8a44c,https://www.carroya.com/detalle/usado/mazda/b2200/1999/bogota/83ad707e-169c-4271-8b16-afb827f8a44c,Mazda B2200,4x2 Platon,$33.000.000,Bogota,400 km,1999,usado,Bogota,**1 Neiva,Mecánica,Gasolina,0,Rojo,,,,
f6c9719e-e570-43c4-bbf1-318106b77c95,https://www.carroya.com/detalle/usado/mazda/cx-30/2023/bogota/f6c9719e-e570-43c4-bbf1-318106b77c95,Mazda CX-30,Grand Touring 2.0 Suv Automatico 4x2,$112.000.000,Bogota,15.000 km,2023,usado,Bogota,**0 Cota,Automática,Gasolina,20,Azul,,null,,
1f59dca3-b3a4-4ea1-8083-9ff998177874,https://www.carroya.com/detalle/usado/mazda/3/2020/cucuta/1f59dca3-b3a4-4ea1-8083-9ff998177874,Mazda 3,,$72.000.000,Cucuta,71.000 km,2020,usado,Cucuta,**3 Villa del rosario,Automática,Gasolina,20,Plateado,,,,
6d3e2182-64ab-495a-8935-9e8f53311a32,https://www.carroya.com/detalle/usado/mazda/6/2014/popayan/6d3e2182-64ab-495a-8935-9e8f53311a32,Mazda 6,2.5 Aut Grand Touring,$58.500.000,Popayan,80.000 km,2014,usado,Popayan,**8 Popayan,Automática,Gasolina,0,Gris,,,,
5c7fcaeb-091f-4117-96cd-6666ed490ac4,https://www.carroya.com/detalle/usado/mazda/3/2015/barranquilla/5c7fcaeb-091f-4117-96cd-6666ed490ac4,Mazda 3,2.0 Sport Grand Touring Aut,$55.000.000,Barranquilla,80.000 km,2015,usado,Barranquilla,**2 Bogota,Automática,Gasolina,2,Rojo,,,,
921e5eee-f044-4786-8dcf-aefc6b542711,https://www.carroya.com/detalle/usado/mazda/cx-9/2014/sabaneta/921e5eee-f044-4786-8dcf-aefc6b542711,Mazda CX-9,,$78.000.000,Sabaneta,98.000 km,2014,usado,Sabaneta,**8 Bogota,Secuencial,Gasolina,3.726,Gris,,,,
f08beaa8-7647-4c12-bd95-19a0d7962ae2,https://www.carroya.com/detalle/usado/mazda/cx-3/2020/barranquilla/f08beaa8-7647-4c12-bd95-19a0d7962ae2,Mazda CX-3,Touring Aut,$84.700.000,Barranquilla,42.000 km,2020,usado,Barranquilla,**4 Cali,Automática,Gasolina,2.000,Blanco,,5,,
7dff66a8-b22a-4b66-a28f-4e9d7dc333d5,https://www.carroya.com/detalle/usado/mazda/3/2017/tulua/7dff66a8-b22a-4b66-a28f-4e9d7dc333d5,Mazda 3,2.0 Sport Touring Automatico,$65.000.000,Tulua,60.800 km,2017,usado,Tulua,**1 Pereira,Automática,Gasolina,20,Gris,,5,,
3d744a2f-32d5-46e3-b541-d8f3287142dc,https://www.carroya.com/detalle/usado/mazda/323/1994/bogota/3d744a2f-32d5-46e3-b541-d8f3287142dc,Mazda 323,1.6 Astina Mecanico,$12.500.000,Bogota,400.999 km,1994,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.300,Verde,,,,
426c69a7-2709-4cbf-a2ac-b6f5169afd51,https://www.carroya.com/detalle/usado/mazda/b2000/2007/pereira/426c69a7-2709-4cbf-a2ac-b6f5169afd51,Mazda B2000,Doble Cabina,$32.000.000,Pereira,153.000 km,2007,usado,Pereira,**9 Pereira,Secuencial,Gasolina,2.000,Gris,,,,
259f997f-4d23-4be3-9198-5805b2492f06,https://www.carroya.com/detalle/usado/mazda/3/2019/sabaneta/259f997f-4d23-4be3-9198-5805b2492f06,Mazda 3,2.0 Grand Touring Aut,$79.500.000,Sabaneta,64.000 km,2019,usado,Sabaneta,**8 Medellin,Automática,Gasolina,2.000,Gris,,,,
d2eb42d8-43c0-40fb-9a2a-656761e51e45,https://www.carroya.com/detalle/usado/mazda/cx-30/2022/villavicencio/d2eb42d8-43c0-40fb-9a2a-656761e51e45,Mazda CX-30,Prime 2.0 Suv Automatico 4x2,$100.000.000,Villavicencio,22.500 km,2022,usado,Villavicencio,**4 Restrepo,Secuencial,Gasolina,2.000,Rojo,,null,,
199ef0a8-d578-4e54-b774-d627b8655c9d,https://www.carroya.com/detalle/usado/mazda/cx-30/2021/cartago/199ef0a8-d578-4e54-b774-d627b8655c9d,Mazda CX-30,Grand Touring 2.0 Suv Automatico 4x2,$99.000.000,Cartago,47.000 km,2021,usado,Cartago,**3 Pereira,Automática,Gasolina,20,Gris,,null,,
6dbc6a6c-c6c9-4d37-9e1a-21af2140b1db,https://www.carroya.com/detalle/usado/mazda/323/1984/chiquinquira/6dbc6a6c-c6c9-4d37-9e1a-21af2140b1db,Mazda 323,1300,$9.200.000,Chiquinquira,1.111.111 km,1984,usado,Chiquinquira,**1 Tunja,Mecánica,Gasolina,1.071,Azul,,,,
5b5269ab-0055-4bc4-aec5-ccccf93c492e,https://www.carroya.com/detalle/usado/mazda/cx-5/2017/palmira/5b5269ab-0055-4bc4-aec5-ccccf93c492e,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$85.000.000,Palmira,90.000 km,2017,usado,Palmira,**3 Bogota,Automática,Gasolina,2.000,Gris,,5,,
ead61ae8-7803-4876-9824-2e12effc8aed,https://www.carroya.com/detalle/usado/mazda/3/2009/barranquilla/ead61ae8-7803-4876-9824-2e12effc8aed,Mazda 3,1.6 Sedan Automatico,$26.500.000,Barranquilla,90.000 km,2009,usado,Barranquilla,**4 Cartagena,Automática,Gasolina,1.600,Rojo,,,,
137d7645-d32d-4d79-af2e-c6a3801311ec,https://www.carroya.com/detalle/usado/mazda/cx-5/2016/medellin/137d7645-d32d-4d79-af2e-c6a3801311ec,Mazda CX-5,2.0 4x2 Prime,$79.900.000,Medellin,71.000 km,2016,usado,Medellin,**4 Envigado,Mecánica,Gasolina,2.000,Blanco,,5,,
7ad51dea-cd28-4537-93bf-c4d8568617d1,https://www.carroya.com/detalle/usado/mazda/5/2008/cali/7ad51dea-cd28-4537-93bf-c4d8568617d1,Mazda 5,2.0 Wagon Automatica,$35.000.000,Cali,136.956 km,2008,usado,Cali,**2 Cali,Automática,Gasolina,2.000,Blanco,,,,
03086fd2-e236-45f1-886a-35e488b773e5,https://www.carroya.com/detalle/usado/mazda/3/2019/manizales/03086fd2-e236-45f1-886a-35e488b773e5,Mazda 3,1.6 Sedan Mecanico,$65.800.000,Manizales,91.000 km,2019,usado,Manizales,**6 Manizales,Mecánica,Gasolina,2.000,Plateado,,,,
552008b5-6cab-4ef2-a283-61d504c91f02,https://www.carroya.com/detalle/usado/mazda/3/2022/barranquilla/552008b5-6cab-4ef2-a283-61d504c91f02,Mazda 3,Touring 2.0 Sedan Automatico,$97.000.000,Barranquilla,21.200 km,2022,usado,Barranquilla,**2 Barranquilla,Automática,Gasolina,2.000,Vinotinto,,4,,
ff86a07f-0c53-41ba-94da-977eafe1bd24,https://www.carroya.com/detalle/usado/mazda/2/2021/floridablanca/ff86a07f-0c53-41ba-94da-977eafe1bd24,Mazda 2,1.5 Sport Aut,$72.000.000,Floridablanca,29.000 km,2021,usado,Floridablanca,**1 Giron,Automática,Gasolina,15,Rojo,,,,
1cc09fb7-ac0e-48b7-9867-1379e967e60f,https://www.carroya.com/detalle/usado/mazda/allegro/2006/cucuta/1cc09fb7-ac0e-48b7-9867-1379e967e60f,Mazda Allegro,1.3 Sedan,$15.500.000,Cucuta,250.000 km,2006,usado,Cucuta,**1 Cartagena,Mecánica,Gasolina,1.300,Beige,,,,
3cb2eb35-fa32-4a6b-b073-4cf2c6860047,https://www.carroya.com/detalle/usado/mazda/3/2007/medellin/3cb2eb35-fa32-4a6b-b073-4cf2c6860047,Mazda 3,1.6 Sedan Mecanico,$27.000.000,Medellin,185.000 km,2007,usado,Medellin,**8 Medellin,Mecánica,Gasolina,1.600,Rojo,,,,
93d2d60d-0a0c-4be0-a8d7-3720f2364708,https://www.carroya.com/detalle/usado/mazda/323/1995/cali/93d2d60d-0a0c-4be0-a8d7-3720f2364708,Mazda 323,NX 1.5,$12.500.000,Cali,400.000 km,1995,usado,Cali,**9 Cali,Mecánica,Gasolina,1.500,Verde,,,,
48691559-6545-4362-b7f6-fb20d585accb,https://www.carroya.com/detalle/usado/mazda/3/2018/duitama/48691559-6545-4362-b7f6-fb20d585accb,Mazda 3,1.6 Sedan Mecanico,$65.000.000,Duitama,50.000 km,2018,usado,Duitama,**8 Sogamoso,Mecánica,Gasolina,20,Azul,,,,
ac6dd5d7-c090-42da-a01b-358dbb7a14d6,https://www.carroya.com/detalle/usado/mazda/bt-50/1990/bogota/ac6dd5d7-c090-42da-a01b-358dbb7a14d6,Mazda BT-50,2.5 4x4 Diesel Plus,$65.000.000,Bogota,224.000 km,1990,usado,Bogota,**4 Cucuta,Mecánica,Diesel,20,Blanco,,,,
284f97aa-aa56-4dbb-8ea0-2a59a78e7454,https://www.carroya.com/detalle/usado/mazda/cx-5/2016/cali/284f97aa-aa56-4dbb-8ea0-2a59a78e7454,Mazda CX-5,GRAND TOURING 2.0 4X4 AUT,$85.000.000,Cali,90.000 km,2016,usado,Cali,**7 Cali,Automática,Gasolina,2.000,Blanco,,,,
2cd98745-4b58-430d-8564-bb54e53ee62a,https://www.carroya.com/detalle/usado/mazda/3-all-new/2014/medellin/2cd98745-4b58-430d-8564-bb54e53ee62a,Mazda 3 All New,2.0 Sedan Automatico,$55.000.000,Medellin,112.745 km,2014,usado,Medellin,**1 Envigado,Automática,Gasolina,2.000,Gris,,,,
52976f01-d657-4eb9-8427-dd09226bee0a,https://www.carroya.com/detalle/usado/mazda/3/2014/ibague/52976f01-d657-4eb9-8427-dd09226bee0a,Mazda 3,1.6 Sedan Mecanico,$42.000.000,Ibague,112.845 km,2014,usado,Ibague,**9 Ibague,Mecánica,Gasolina,1.600,Gris,,4,,
b43ec29f-71d1-476c-82cd-9d1b79e6de95,https://www.carroya.com/detalle/usado/mazda/2/2016/manizales/b43ec29f-71d1-476c-82cd-9d1b79e6de95,Mazda 2,1.5 Sport Grand Touring,$57.500.000,Manizales,110.000 km,2016,usado,Manizales,**5 Manizales,Mecánica,Gasolina,1.500,Gris,,,,
87da770e-ccc9-4de4-b858-6c2fcf7049e2,https://www.carroya.com/detalle/usado/mazda/2/2020/cali/87da770e-ccc9-4de4-b858-6c2fcf7049e2,Mazda 2,Touring 1.5 Sedan Automatico,$62.000.000,Cali,61.745 km,2020,usado,Cali,**7 Cali,Automática,Gasolina,15,Rojo,,5,,
73df6503-63a9-47ff-9964-bf2e0ad15fd7,https://www.carroya.com/detalle/usado/mazda/3/2018/bucaramanga/73df6503-63a9-47ff-9964-bf2e0ad15fd7,Mazda 3,2.0 Sedan Touring Aut,$67.200.000,Bucaramanga,25.700 km,2018,usado,Bucaramanga,**2 Bogota,Automática,Gasolina,2.000,Azul,,,,
3f974be0-3263-42c6-8962-47a437232c31,https://www.carroya.com/detalle/usado/mazda/cx-5/2019/bucaramanga/3f974be0-3263-42c6-8962-47a437232c31,Mazda CX-5,2.0 4x4 Touring Aut,$103.000.000,Bucaramanga,31.000 km,2019,usado,Bucaramanga,**8 Cucuta,Automática,Gasolina,2.000,Gris,,,,
03c36b3d-6fd4-4f05-ba09-48998ce85a30,https://www.carroya.com/detalle/usado/mazda/2/2013/guadalajara-de-buga/03c36b3d-6fd4-4f05-ba09-48998ce85a30,Mazda 2,1.5 Sedan,$34.000.000,Guadalajara de buga,96.000 km,2013,usado,Guadalajara de buga,**9 Pereira,Mecánica,Gasolina,1,Blanco,,,,
9320e475-eeb0-4ac7-b9ed-7d4268712f28,https://www.carroya.com/detalle/usado/mazda/3/2011/cali/9320e475-eeb0-4ac7-b9ed-7d4268712f28,Mazda 3,1.6 Sedan Mecanico,$31.000.000,Cali,160.000 km,2011,usado,Cali,**9 Cali,Mecánica,Gasolina,16.000,Plateado,,,,
eeca24d6-2678-4052-b75b-784114053496,https://www.carroya.com/detalle/usado/mazda/allegro/2003/cali/eeca24d6-2678-4052-b75b-784114053496,Mazda Allegro,1.3 Sedan,$15.000.000,Cali,234.700 km,2003,usado,Cali,**6 Cali,Mecánica,Gasolina,1.300,Beige,,,,
96d93223-de66-43f2-b58d-ec7d801aee2c,https://www.carroya.com/detalle/usado/mazda/323/1993/popayan/96d93223-de66-43f2-b58d-ec7d801aee2c,Mazda 323,,$14.000.000,Popayan,239.800 km,1993,usado,Popayan,**8 Popayan,Mecánica,Gasolina,1.500,Blanco,,,,
7d8e8e58-b9ed-439d-8064-4a0eb3b8d822,https://www.carroya.com/detalle/usado/mazda/cx-5/2017/ibague/7d8e8e58-b9ed-439d-8064-4a0eb3b8d822,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$82.400.000,Ibague,114.000 km,2017,usado,Ibague,**2 Envigado,Automática,Gasolina,20,Plateado,,5,,
ebe860b9-d6de-4496-8821-52a1e44e2476,https://www.carroya.com/detalle/usado/mazda/626/1995/bucaramanga/ebe860b9-d6de-4496-8821-52a1e44e2476,Mazda 626,L Asahi 1.8,$9.500.000,Bucaramanga,156.800 km,1995,usado,Bucaramanga,**5 Zipaquira,Mecánica,Gasolina,1.800,Verde,,,,
c142f74e-0ca8-4846-8974-134daececbd1,https://www.carroya.com/detalle/usado/mazda/3/2018/cali/c142f74e-0ca8-4846-8974-134daececbd1,Mazda 3,2.0 Grand Touring Aut,$68.000.000,Cali,88.000 km,2018,usado,Cali,**9 Cali,Automática,Gasolina,20,Rojo,,,,
3a9a562c-ba6e-43b7-9cec-a825f520cf2d,https://www.carroya.com/detalle/usado/mazda/2/2018/barranquilla/3a9a562c-ba6e-43b7-9cec-a825f520cf2d,Mazda 2,1.5 Sport Grand Touring,$60.000.000,Barranquilla,49.700 km,2018,usado,Barranquilla,**9 Barranquilla,Automática,Gasolina,15,Gris,,,,
410e54d2-0f1b-479a-91b6-ae6b56d3e398,https://www.carroya.com/detalle/usado/mazda/6/2011/bogota/410e54d2-0f1b-479a-91b6-ae6b56d3e398,Mazda 6,All New 2.5 Automatico,$41.900.000,Bogota,106.800 km,2011,usado,Bogota,**9 Bogota,Automática,Gasolina,25,Rojo,,,,
993fd578-3d30-4d2a-bf2a-bc69277f3d9a,https://www.carroya.com/detalle/usado/mazda/3/2019/cali/993fd578-3d30-4d2a-bf2a-bc69277f3d9a,Mazda 3,2.0 Grand Touring Aut,$76.800.000,Cali,68.000 km,2019,usado,Cali,**0 Bogota,Automática,Gasolina,2.000,Rojo,,,,
9f6e5d4d-ef18-47a4-96f7-b0e04ba116d1,https://www.carroya.com/detalle/usado/mazda/6/2017/bogota/9f6e5d4d-ef18-47a4-96f7-b0e04ba116d1,Mazda 6,2.5 Aut Grand Touring,$79.900.000,Bogota,62.000 km,2017,usado,Bogota,**1 Bogota,Automática,Gasolina,25,Rojo,,,,
9d638372-b959-468a-821d-5a25d5f6845d,https://www.carroya.com/detalle/usado/mazda/cx-5/2023/barranquilla/9d638372-b959-468a-821d-5a25d5f6845d,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$130.000.000,Barranquilla,7.500 km,2023,usado,Barranquilla,**8 Bogota,Automática,Gasolina,2.000,Plateado,,5,,
6c50a16d-5eb6-4d89-a281-73583fd33254,https://www.carroya.com/detalle/usado/mazda/3/2019/bogota/6c50a16d-5eb6-4d89-a281-73583fd33254,Mazda 3,Skyactiv Touring Sport,$67.000.000,Bogota,60.300 km,2019,usado,Bogota,**1 Bogota,Secuencial,Gasolina,2.000,Rojo,,null,,
012336a9-ee51-48e7-8d81-4ae1ff90a3e3,https://www.carroya.com/detalle/usado/mazda/3/2022/bogota/012336a9-ee51-48e7-8d81-4ae1ff90a3e3,Mazda 3,2.0 Sedan Touring Aut,$96.000.000,Bogota,15.000 km,2022,usado,Bogota,**0 Chia,Automática,Gasolina,2.000,Gris,,,,
9407152c-b915-4a35-acce-d7b41af738c4,https://www.carroya.com/detalle/usado/mazda/3/2020/medellin/9407152c-b915-4a35-acce-d7b41af738c4,Mazda 3,,$85.990.000,Medellin,41.200 km,2020,usado,Medellin,**7 Envigado,Automática,Gasolina,2.000,Gris,,,,
9d44393a-9017-402a-8ab9-c74d040d78df,https://www.carroya.com/detalle/usado/mazda/323/2003/bogota/9d44393a-9017-402a-8ab9-c74d040d78df,Mazda 323,NEI 1.3,$17.000.000,Bogota,125.000 km,2003,usado,Bogota,**2 Bogota,Mecánica,Gasolina,13,Rojo,,,,
66c587f1-7b06-4917-b586-46d10c6e82c9,https://www.carroya.com/detalle/usado/mazda/323/2003/bogota/66c587f1-7b06-4917-b586-46d10c6e82c9,Mazda 323,NEI 1.3,$17.000.000,Bogota,120.000 km,2003,usado,Bogota,**2 Bogota,Mecánica,Gasolina,1.300,Rojo,,,,
ef79b168-a641-4478-9b16-091fb22872b2,https://www.carroya.com/detalle/usado/mazda/3/2017/bogota/ef79b168-a641-4478-9b16-091fb22872b2,Mazda 3,2.0 Sedan Touring Aut,$59.200.000,Bogota,52.000 km,2017,usado,Bogota,**2 Bogota,Automática,Gasolina,2,Rojo,,,,
0fc70815-7ca7-407d-8889-7676b3b7d70f,https://www.carroya.com/detalle/usado/mazda/3/2019/sogamoso/0fc70815-7ca7-407d-8889-7676b3b7d70f,Mazda 3,2.0 Sedan Touring Aut,$69.100.000,Sogamoso,56.000 km,2019,usado,Sogamoso,**8 Sogamoso,Secuencial,Gasolina,2.000,Rojo,,,,
3bda86fb-86c5-40f2-8622-ad053e44d09d,https://www.carroya.com/detalle/usado/mazda/3/2017/cali/3bda86fb-86c5-40f2-8622-ad053e44d09d,Mazda 3,1.6 Sport Automatico,$65.000.000,Cali,111.000 km,2017,usado,Cali,**1 Cali,Automática,Gasolina,20,Blanco,,,,
d492a3bf-47e4-4c8e-bccc-782e63c6fe83,https://www.carroya.com/detalle/usado/mazda/2/2020/cali/d492a3bf-47e4-4c8e-bccc-782e63c6fe83,Mazda 2,1.5 Sport Grand Touring Aut LX,$74.500.000,Cali,44.000 km,2020,usado,Cali,**1 Cali,Automática,Gasolina,1.489,Gris,,,,
e1a40555-84f2-4884-9bd5-a3f3ac436be4,https://www.carroya.com/detalle/usado/mazda/2/2013/cali/e1a40555-84f2-4884-9bd5-a3f3ac436be4,Mazda 2,1.5 Sport,$37.500.000,Cali,82.500 km,2013,usado,Cali,**1 Cali,Automática,Gasolina,0,Gris,,,,
b70bdbc9-156b-4ce0-b8b5-643c2895a4f7,https://www.carroya.com/detalle/usado/mazda/2/2018/bogota/b70bdbc9-156b-4ce0-b8b5-643c2895a4f7,Mazda 2,1.5 Sport Grand Touring Aut.,$63.300.000,Bogota,47.000 km,2018,usado,Bogota,**1 Bogota,Secuencial,Gasolina,1.496,Rojo,,,,
